ts,direction,level
2023-01-19 14:00:00+00:00,1,1914.1999999999998
2023-01-20 00:30:00+00:00,-1,1933.1
2023-01-20 06:00:00+00:00,1,1927.4
2023-01-20 14:00:00+00:00,-1,1927.7
2023-01-20 19:00:00+00:00,1,1929.1999999999998
2023-01-20 21:00:00+00:00,-1,1929.4
2023-01-23 00:30:00+00:00,1,1929.15
2023-01-23 04:00:00+00:00,-1,1932.85
2023-01-23 10:00:00+00:00,1,1926.35
2023-01-23 11:30:00+00:00,-1,1927.5
2023-01-23 16:00:00+00:00,1,1921.85
2023-01-24 04:00:00+00:00,-1,1935.2
2023-01-24 05:30:00+00:00,1,1934.8
2023-01-24 09:30:00+00:00,-1,1938.15
2023-01-24 16:00:00+00:00,1,1932.4
2023-01-25 03:00:00+00:00,-1,1937.1999999999998
2023-01-25 06:30:00+00:00,1,1930.1
2023-01-25 10:30:00+00:00,-1,1928.0
2023-01-25 14:30:00+00:00,1,1927.95
2023-01-26 00:30:00+00:00,-1,1948.1
2023-01-26 03:30:00+00:00,1,1946.5
2023-01-26 07:00:00+00:00,-1,1946.65
2023-01-26 18:30:00+00:00,1,1928.85
2023-01-26 21:00:00+00:00,-1,1930.45
2023-01-27 00:00:00+00:00,1,1930.65
2023-01-27 01:30:00+00:00,-1,1932.15
2023-01-27 05:30:00+00:00,1,1923.3
2023-01-27 14:30:00+00:00,-1,1944.65
2023-01-27 16:30:00+00:00,1,1944.55
2023-01-27 20:30:00+00:00,-1,1945.9
2023-01-30 04:30:00+00:00,1,1944.65
2023-01-30 07:30:00+00:00,-1,1945.0
2023-01-30 09:30:00+00:00,1,1939.35
2023-01-30 11:30:00+00:00,-1,1941.4
2023-01-30 12:30:00+00:00,1,1940.85
2023-01-31 03:30:00+00:00,-1,1939.3000000000002
2023-01-31 13:00:00+00:00,1,1920.85
2023-02-01 02:30:00+00:00,-1,1941.4
2023-02-01 03:30:00+00:00,1,1941.4
2023-02-01 08:00:00+00:00,-1,1941.1999999999998
2023-02-01 11:30:00+00:00,1,1943.4499999999998
2023-02-01 17:00:00+00:00,-1,1942.4499999999998
2023-02-01 20:00:00+00:00,1,1950.0
2023-02-02 14:00:00+00:00,-1,1964.25
2023-02-03 00:00:00+00:00,1,1927.7
2023-02-03 08:00:00+00:00,-1,1928.3
2023-02-03 12:00:00+00:00,1,1927.45
2023-02-03 13:30:00+00:00,-1,1928.5
2023-02-06 02:00:00+00:00,1,1883.75
2023-02-06 09:30:00+00:00,-1,1889.0
2023-02-06 12:30:00+00:00,1,1884.5500000000002
2023-02-06 15:30:00+00:00,-1,1882.35
2023-02-06 19:00:00+00:00,1,1880.5
2023-02-06 20:00:00+00:00,-1,1880.5500000000002
2023-02-06 21:00:00+00:00,1,1880.0500000000002
2023-02-07 11:00:00+00:00,-1,1885.35
2023-02-07 16:00:00+00:00,1,1885.7
2023-02-07 20:30:00+00:00,-1,1884.15
2023-02-08 00:30:00+00:00,1,1885.65
2023-02-08 10:30:00+00:00,-1,1895.15
2023-02-08 18:30:00+00:00,1,1889.3000000000002
2023-02-08 20:30:00+00:00,-1,1888.15
2023-02-09 02:00:00+00:00,1,1887.75
2023-02-09 09:30:00+00:00,-1,1894.9
2023-02-09 14:00:00+00:00,1,1896.05
2023-02-09 15:00:00+00:00,-1,1895.5
2023-02-10 06:00:00+00:00,1,1867.1999999999998
2023-02-10 09:30:00+00:00,-1,1877.2
2023-02-10 14:00:00+00:00,1,1876.4
2023-02-13 04:00:00+00:00,-1,1870.9499999999998
2023-02-13 06:30:00+00:00,1,1872.4
2023-02-13 09:30:00+00:00,-1,1869.95
2023-02-13 11:00:00+00:00,1,1869.3000000000002
2023-02-13 13:30:00+00:00,-1,1869.5
2023-02-13 18:30:00+00:00,1,1863.65
2023-02-14 11:00:00+00:00,-1,1870.35
2023-02-14 18:30:00+00:00,1,1862.0500000000002
2023-02-15 03:00:00+00:00,-1,1864.65
2023-02-15 19:00:00+00:00,1,1846.2
2023-02-16 05:30:00+00:00,-1,1848.4
2023-02-16 07:30:00+00:00,1,1847.4
2023-02-16 20:30:00+00:00,-1,1850.1999999999998
2023-02-17 12:30:00+00:00,1,1835.15
2023-02-19 23:30:00+00:00,-1,1850.15
2023-02-20 04:00:00+00:00,1,1851.75
2023-02-20 12:30:00+00:00,-1,1853.15
2023-02-20 13:30:00+00:00,1,1853.3
2023-02-20 15:30:00+00:00,-1,1853.4
2023-02-21 13:30:00+00:00,1,1843.0
2023-02-21 16:30:00+00:00,-1,1846.4
2023-02-21 20:00:00+00:00,1,1842.75
2023-02-22 09:00:00+00:00,-1,1844.4
2023-02-22 11:30:00+00:00,1,1844.1
2023-02-22 13:30:00+00:00,-1,1848.5
2023-02-23 01:30:00+00:00,1,1833.55
2023-02-23 04:00:00+00:00,-1,1836.0
2023-02-23 06:30:00+00:00,1,1837.85
2023-02-23 16:00:00+00:00,-1,1830.95
2023-02-23 19:00:00+00:00,1,1829.5500000000002
2023-02-24 11:30:00+00:00,-1,1828.5
2023-02-27 00:30:00+00:00,1,1819.25
2023-02-27 03:00:00+00:00,-1,1819.0
2023-02-27 08:00:00+00:00,1,1817.15
2023-02-27 16:00:00+00:00,-1,1823.55
2023-02-27 17:00:00+00:00,1,1823.2
2023-02-28 03:30:00+00:00,-1,1823.9499999999998
2023-02-28 14:00:00+00:00,1,1818.15
2023-02-28 20:30:00+00:00,-1,1835.75
2023-03-01 02:00:00+00:00,1,1833.1999999999998
2023-03-02 12:30:00+00:00,-1,1840.1999999999998
2023-03-02 19:00:00+00:00,1,1841.25
2023-03-03 14:30:00+00:00,-1,1851.25
2023-03-03 19:00:00+00:00,1,1854.95
2023-03-05 23:30:00+00:00,-1,1860.15
2023-03-06 03:00:00+00:00,1,1858.9
2023-03-06 08:30:00+00:00,-1,1861.1999999999998
2023-03-07 02:00:00+00:00,1,1852.4499999999998
2023-03-07 08:30:00+00:00,-1,1853.55
2023-03-08 15:00:00+00:00,1,1819.75
2023-03-08 17:00:00+00:00,-1,1823.15
2023-03-09 05:00:00+00:00,1,1817.25
2023-03-09 06:30:00+00:00,-1,1818.15
2023-03-09 09:00:00+00:00,1,1819.7
2023-03-09 16:00:00+00:00,-1,1833.1999999999998
2023-03-09 18:30:00+00:00,1,1833.8
2023-03-09 20:00:00+00:00,-1,1835.65
2023-03-10 00:30:00+00:00,1,1836.9
2023-03-10 01:30:00+00:00,-1,1836.85
2023-03-10 06:00:00+00:00,1,1834.4499999999998
2023-03-10 16:30:00+00:00,-1,1865.8000000000002
2023-03-10 17:30:00+00:00,1,1864.75
2023-03-13 05:00:00+00:00,-1,1886.0
2023-03-13 09:00:00+00:00,1,1886.6
2023-03-13 10:30:00+00:00,-1,1889.4
2023-03-13 11:30:00+00:00,1,1890.25
2023-03-13 22:30:00+00:00,-1,1916.6
2023-03-14 06:30:00+00:00,1,1910.15
2023-03-14 08:30:00+00:00,-1,1913.85
2023-03-14 17:00:00+00:00,1,1909.8000000000002
2023-03-14 20:00:00+00:00,-1,1909.25
2023-03-15 10:00:00+00:00,1,1896.95
2023-03-15 17:30:00+00:00,-1,1935.3
2023-03-15 22:30:00+00:00,1,1923.6
2023-03-16 01:00:00+00:00,-1,1922.15
2023-03-16 03:30:00+00:00,1,1915.6
2023-03-17 00:30:00+00:00,-1,1924.9
2023-03-17 01:30:00+00:00,1,1924.9
2023-03-20 01:00:00+00:00,-1,1978.4499999999998
2023-03-20 03:00:00+00:00,1,1977.1999999999998
2023-03-20 09:30:00+00:00,-1,1999.0500000000002
2023-03-20 16:00:00+00:00,1,1976.7
2023-03-20 20:00:00+00:00,-1,1984.0
2023-03-21 03:00:00+00:00,1,1985.0
2023-03-21 04:30:00+00:00,-1,1986.25
2023-03-21 23:30:00+00:00,1,1945.8
2023-03-23 01:30:00+00:00,-1,1972.45
2023-03-23 02:30:00+00:00,1,1974.3000000000002
2023-03-23 22:00:00+00:00,-1,1997.0
2023-03-24 04:00:00+00:00,1,1994.35
2023-03-24 06:30:00+00:00,-1,1992.0
2023-03-24 09:30:00+00:00,1,1991.25
2023-03-24 17:30:00+00:00,-1,1985.15
2023-03-26 23:30:00+00:00,1,1977.3
2023-03-27 05:00:00+00:00,-1,1975.6999999999998
2023-03-27 14:30:00+00:00,1,1953.1999999999998
2023-03-27 17:00:00+00:00,-1,1957.5
2023-03-27 19:00:00+00:00,1,1956.0
2023-03-28 02:30:00+00:00,-1,1962.85
2023-03-28 10:00:00+00:00,1,1953.65
2023-03-28 23:00:00+00:00,-1,1974.85
2023-03-29 09:00:00+00:00,1,1973.9
2023-03-29 19:00:00+00:00,-1,1985.45
2023-03-30 05:00:00+00:00,1,1977.3000000000002
2023-03-31 07:30:00+00:00,-1,1997.3
2023-03-31 09:30:00+00:00,1,1995.0
2023-03-31 17:30:00+00:00,-1,1990.1
2023-04-03 07:30:00+00:00,1,1974.5
2023-04-03 17:30:00+00:00,-1,2003.35
2023-04-03 23:30:00+00:00,1,2001.65
2023-04-04 02:00:00+00:00,-1,1997.35
2023-04-04 07:00:00+00:00,1,1997.4
2023-04-04 22:30:00+00:00,-1,2037.95
2023-04-05 03:00:00+00:00,1,2038.35
2023-04-05 09:00:00+00:00,-1,2040.5
2023-04-05 12:30:00+00:00,1,2043.35
2023-04-05 14:30:00+00:00,-1,2037.5
2023-04-06 05:00:00+00:00,1,2028.3
2023-04-06 13:00:00+00:00,-1,2030.4
2023-04-06 15:00:00+00:00,1,2024.65
2023-04-06 17:30:00+00:00,-1,2027.15
2023-04-09 23:00:00+00:00,1,2019.25
2023-04-10 00:30:00+00:00,-1,2019.0500000000002
2023-04-10 07:00:00+00:00,1,2010.05
2023-04-10 13:00:00+00:00,-1,2009.55
2023-04-10 19:00:00+00:00,1,2004.8000000000002
2023-04-11 01:30:00+00:00,-1,2007.45
2023-04-11 02:30:00+00:00,1,2008.65
2023-04-11 11:30:00+00:00,-1,2016.75
2023-04-11 16:30:00+00:00,1,2019.95
2023-04-12 06:30:00+00:00,-1,2032.4
2023-04-12 13:00:00+00:00,1,2027.75
2023-04-12 14:00:00+00:00,-1,2029.6999999999998
2023-04-12 17:30:00+00:00,1,2024.0
2023-04-12 20:00:00+00:00,-1,2030.15
2023-04-12 23:30:00+00:00,1,2030.25
2023-04-13 15:00:00+00:00,-1,2054.95
2023-04-13 17:30:00+00:00,1,2055.1
2023-04-13 19:00:00+00:00,-1,2054.6000000000004
2023-04-14 01:00:00+00:00,1,2055.05
2023-04-14 05:00:00+00:00,-1,2058.25
2023-04-14 10:00:00+00:00,1,2051.2
2023-04-14 11:30:00+00:00,-1,2050.25
2023-04-14 17:00:00+00:00,1,2011.3000000000002
2023-04-16 22:30:00+00:00,-1,2016.95
2023-04-17 02:00:00+00:00,1,2015.55
2023-04-17 10:30:00+00:00,-1,2022.3
2023-04-17 17:00:00+00:00,1,2003.4
2023-04-18 13:00:00+00:00,-1,2014.6
2023-04-18 14:30:00+00:00,1,2016.1999999999998
2023-04-18 18:00:00+00:00,-1,2018.45
2023-04-19 12:30:00+00:00,1,1986.1
2023-04-19 20:00:00+00:00,-1,2007.5
2023-04-20 06:00:00+00:00,1,2005.05
2023-04-21 05:30:00+00:00,-1,2011.15
2023-04-21 10:30:00+00:00,1,1998.2
2023-04-21 14:00:00+00:00,-1,1999.05
2023-04-21 19:30:00+00:00,1,1991.05
2023-04-24 02:00:00+00:00,-1,1992.2
2023-04-24 09:00:00+00:00,1,1994.05
2023-04-24 13:30:00+00:00,-1,1992.65
2023-04-24 17:30:00+00:00,1,1998.5500000000002
2023-04-25 03:00:00+00:00,-1,2006.4
2023-04-25 12:30:00+00:00,1,1993.6
2023-04-25 19:00:00+00:00,-1,2009.05
2023-04-25 23:30:00+00:00,1,2009.1
2023-04-26 01:00:00+00:00,-1,2009.6
2023-04-26 13:30:00+00:00,1,2011.4
2023-04-26 15:30:00+00:00,-1,2007.65
2023-04-26 23:30:00+00:00,1,2000.05
2023-04-27 08:00:00+00:00,-1,2009.35
2023-04-27 10:30:00+00:00,1,2008.6
2023-04-27 11:30:00+00:00,-1,2009.25
2023-04-27 17:30:00+00:00,1,1995.55
2023-04-27 22:30:00+00:00,-1,1996.55
2023-04-28 02:00:00+00:00,1,1996.3
2023-04-28 07:30:00+00:00,-1,1992.35
2023-04-28 15:00:00+00:00,1,1996.35
2023-04-28 17:30:00+00:00,-1,2000.0
2023-05-01 04:30:00+00:00,1,1992.1999999999998
2023-05-01 05:30:00+00:00,-1,1991.6999999999998
2023-05-01 09:30:00+00:00,1,1989.15
2023-05-01 14:00:00+00:00,-1,2008.9
2023-05-02 10:00:00+00:00,1,1991.85
2023-05-02 12:00:00+00:00,-1,1996.85
2023-05-02 14:30:00+00:00,1,2005.15
2023-05-03 07:30:00+00:00,-1,2024.6
2023-05-03 15:00:00+00:00,1,2028.1
2023-05-04 01:30:00+00:00,-1,2060.45
2023-05-04 04:30:00+00:00,1,2050.85
2023-05-04 06:30:00+00:00,-1,2049.2
2023-05-04 10:00:00+00:00,1,2044.6
2023-05-05 02:30:00+00:00,-1,2057.7
2023-05-05 03:30:00+00:00,1,2057.0
2023-05-05 07:30:00+00:00,-1,2052.6000000000004
2023-05-05 19:30:00+00:00,1,2024.8
2023-05-07 22:30:00+00:00,-1,2023.5
2023-05-08 02:30:00+00:00,1,2026.25
2023-05-08 05:30:00+00:00,-1,2030.75
2023-05-09 01:30:00+00:00,1,2028.1
2023-05-09 07:00:00+00:00,-1,2032.45
2023-05-09 10:00:00+00:00,1,2034.8
2023-05-09 12:30:00+00:00,-1,2037.75
2023-05-09 16:00:00+00:00,1,2033.85
2023-05-10 02:00:00+00:00,-1,2041.3
2023-05-10 10:30:00+00:00,1,2037.35
2023-05-10 15:00:00+00:00,-1,2038.75
2023-05-10 17:00:00+00:00,1,2033.65
2023-05-11 02:30:00+00:00,-1,2038.8000000000002
2023-05-11 10:00:00+00:00,1,2032.0
2023-05-11 13:30:00+00:00,-1,2038.9
2023-05-12 00:00:00+00:00,1,2021.35
2023-05-12 01:30:00+00:00,-1,2019.6
2023-05-12 12:30:00+00:00,1,2011.5
2023-05-12 14:30:00+00:00,-1,2020.3000000000002
2023-05-12 17:00:00+00:00,1,2017.5
2023-05-12 19:30:00+00:00,-1,2018.6
2023-05-15 01:00:00+00:00,1,2015.95
2023-05-15 18:30:00+00:00,-1,2022.3
2023-05-16 01:30:00+00:00,1,2020.75
2023-05-16 06:00:00+00:00,-1,2018.65
2023-05-16 08:00:00+00:00,1,2012.6999999999998
2023-05-16 11:30:00+00:00,-1,2011.95
2023-05-16 13:00:00+00:00,1,2011.15
2023-05-16 14:30:00+00:00,-1,2011.65
2023-05-17 00:30:00+00:00,1,1994.6
2023-05-17 05:30:00+00:00,-1,1994.25
2023-05-17 10:30:00+00:00,1,1990.5500000000002
2023-05-17 12:30:00+00:00,-1,1990.15
2023-05-18 10:00:00+00:00,1,1979.8000000000002
2023-05-18 11:00:00+00:00,-1,1979.75
2023-05-18 17:30:00+00:00,1,1959.0
2023-05-19 19:00:00+00:00,-1,1981.5
2023-05-19 20:30:00+00:00,1,1978.6
2023-05-22 05:00:00+00:00,-1,1978.6999999999998
2023-05-22 09:00:00+00:00,1,1980.6
2023-05-22 11:00:00+00:00,-1,1980.75
2023-05-22 16:30:00+00:00,1,1975.5500000000002
2023-05-22 18:30:00+00:00,-1,1975.95
2023-05-23 11:00:00+00:00,1,1958.85
2023-05-24 06:30:00+00:00,-1,1978.5
2023-05-24 11:00:00+00:00,1,1978.25
2023-05-24 13:00:00+00:00,-1,1983.5
2023-05-24 17:30:00+00:00,1,1963.25
2023-05-24 22:00:00+00:00,-1,1960.4
2023-05-25 07:00:00+00:00,1,1958.0
2023-05-25 13:00:00+00:00,-1,1956.65
2023-05-26 01:30:00+00:00,1,1942.25
2023-05-26 13:00:00+00:00,-1,1969.35
2023-05-26 16:00:00+00:00,1,1961.3
2023-05-28 22:00:00+00:00,-1,1964.75
2023-05-29 03:00:00+00:00,1,1962.3000000000002
2023-05-29 07:30:00+00:00,-1,1963.8
2023-05-29 13:00:00+00:00,1,1965.55
2023-05-29 16:00:00+00:00,-1,1964.1
2023-05-30 01:30:00+00:00,1,1961.05
2023-05-30 03:30:00+00:00,-1,1961.4
2023-05-30 08:00:00+00:00,1,1958.4
2023-05-30 17:00:00+00:00,-1,1979.0500000000002
2023-05-31 03:00:00+00:00,1,1974.0
2023-05-31 07:30:00+00:00,-1,1977.35
2023-05-31 22:30:00+00:00,1,1981.75
2023-06-01 07:30:00+00:00,-1,1975.95
2023-06-01 09:30:00+00:00,1,1973.9
2023-06-01 17:00:00+00:00,-1,1996.1
2023-06-02 02:00:00+00:00,1,1994.15
2023-06-02 04:30:00+00:00,-1,1998.1999999999998
2023-06-02 09:00:00+00:00,1,1994.6
2023-06-02 13:00:00+00:00,-1,1993.85
2023-06-05 13:00:00+00:00,1,1958.35
2023-06-06 01:30:00+00:00,-1,1976.6
2023-06-06 16:00:00+00:00,1,1977.35
2023-06-06 19:00:00+00:00,-1,1979.9
2023-06-07 08:30:00+00:00,1,1973.9
2023-06-07 12:00:00+00:00,-1,1977.3
2023-06-07 22:30:00+00:00,1,1956.6
2023-06-08 06:00:00+00:00,-1,1960.6
2023-06-08 12:30:00+00:00,1,1962.35
2023-06-08 17:30:00+00:00,-1,1980.1
2023-06-09 11:30:00+00:00,1,1979.2
2023-06-11 22:30:00+00:00,-1,1974.9
2023-06-12 04:00:00+00:00,1,1971.3
2023-06-12 13:30:00+00:00,-1,1974.0500000000002
2023-06-12 15:30:00+00:00,1,1968.5
2023-06-13 12:00:00+00:00,-1,1978.3
2023-06-13 20:00:00+00:00,1,1955.4499999999998
2023-06-14 05:30:00+00:00,-1,1961.5500000000002
2023-06-14 07:30:00+00:00,1,1960.9
2023-06-14 10:30:00+00:00,-1,1963.5500000000002
2023-06-14 13:00:00+00:00,1,1965.45
2023-06-14 18:00:00+00:00,-1,1967.5
2023-06-15 13:00:00+00:00,1,1944.0500000000002
2023-06-16 00:30:00+00:00,-1,1970.3
2023-06-16 05:30:00+00:00,1,1968.65
2023-06-16 13:00:00+00:00,-1,1976.35
2023-06-16 17:30:00+00:00,1,1968.8000000000002
2023-06-19 06:00:00+00:00,-1,1968.2
2023-06-19 08:00:00+00:00,1,1967.0
2023-06-19 09:30:00+00:00,-1,1968.05
2023-06-19 12:30:00+00:00,1,1962.1
2023-06-19 16:00:00+00:00,-1,1963.85
2023-06-19 22:00:00+00:00,1,1962.4499999999998
2023-06-20 01:30:00+00:00,-1,1961.8
2023-06-20 06:30:00+00:00,1,1961.65
2023-06-20 13:00:00+00:00,-1,1959.6999999999998
2023-06-22 23:30:00+00:00,1,1923.95
2023-06-23 01:30:00+00:00,-1,1924.35
2023-06-23 04:00:00+00:00,1,1921.55
2023-06-23 14:30:00+00:00,-1,1940.75
2023-06-25 22:00:00+00:00,1,1931.4499999999998
2023-06-26 06:30:00+00:00,-1,1933.55
2023-06-26 07:30:00+00:00,1,1935.25
2023-06-26 13:30:00+00:00,-1,1939.3
2023-06-27 02:00:00+00:00,1,1935.85
2023-06-27 06:00:00+00:00,-1,1937.0
2023-06-27 07:00:00+00:00,1,1936.6
2023-06-27 08:30:00+00:00,-1,1936.05
2023-06-27 12:30:00+00:00,1,1933.05
2023-06-27 14:00:00+00:00,-1,1934.1
2023-06-27 19:00:00+00:00,1,1923.05
2023-06-28 06:30:00+00:00,-1,1923.1
2023-06-28 15:30:00+00:00,1,1919.55
2023-06-28 19:30:00+00:00,-1,1920.25
2023-06-29 01:00:00+00:00,1,1917.75
2023-06-29 02:30:00+00:00,-1,1916.55
2023-06-29 10:30:00+00:00,1,1914.25
2023-06-29 13:00:00+00:00,-1,1911.5
2023-06-29 14:00:00+00:00,1,1906.5500000000002
2023-06-30 06:00:00+00:00,-1,1915.4499999999998
2023-06-30 09:30:00+00:00,1,1910.4
2023-06-30 18:00:00+00:00,-1,1927.9
2023-07-03 04:00:00+00:00,1,1924.9
2023-07-03 06:00:00+00:00,-1,1925.9
2023-07-03 12:30:00+00:00,1,1921.4
2023-07-03 16:30:00+00:00,-1,1933.65
2023-07-04 03:30:00+00:00,1,1930.0
2023-07-04 16:30:00+00:00,-1,1933.75
2023-07-04 18:00:00+00:00,1,1932.75
2023-07-05 02:00:00+00:00,-1,1932.15
2023-07-05 07:30:00+00:00,1,1930.6
2023-07-05 11:00:00+00:00,-1,1935.65
2023-07-06 05:30:00+00:00,1,1925.15
2023-07-06 08:30:00+00:00,-1,1925.05
2023-07-06 10:30:00+00:00,1,1927.1
2023-07-06 12:30:00+00:00,-1,1924.3000000000002
2023-07-06 23:30:00+00:00,1,1917.1999999999998
2023-07-09 23:30:00+00:00,-1,1931.2
2023-07-10 06:30:00+00:00,1,1927.5
2023-07-10 12:30:00+00:00,-1,1926.5
2023-07-10 13:30:00+00:00,1,1924.5500000000002
2023-07-11 02:00:00+00:00,-1,1931.6
2023-07-11 04:30:00+00:00,1,1932.8
2023-07-11 12:30:00+00:00,-1,1940.25
2023-07-12 00:30:00+00:00,1,1939.3
2023-07-12 06:30:00+00:00,-1,1943.0500000000002
2023-07-12 13:00:00+00:00,1,1943.4
2023-07-12 17:30:00+00:00,-1,1963.3
2023-07-13 06:30:00+00:00,1,1964.35
2023-07-14 04:30:00+00:00,-1,1965.75
2023-07-14 11:30:00+00:00,1,1961.45
2023-07-14 13:00:00+00:00,-1,1962.25
2023-07-17 05:00:00+00:00,1,1956.65
2023-07-17 11:00:00+00:00,-1,1962.0
2023-07-17 14:30:00+00:00,1,1954.4
2023-07-18 23:30:00+00:00,-1,1981.95
2023-07-19 07:30:00+00:00,1,1980.9
2023-07-19 10:30:00+00:00,-1,1980.5
2023-07-19 12:30:00+00:00,1,1978.25
2023-07-19 20:30:00+00:00,-1,1981.0
2023-07-20 00:30:00+00:00,1,1980.65
2023-07-20 04:30:00+00:00,-1,1987.5
2023-07-20 18:00:00+00:00,1,1972.05
2023-07-21 07:30:00+00:00,-1,1972.15
2023-07-21 12:00:00+00:00,1,1966.5
2023-07-21 13:00:00+00:00,-1,1966.4499999999998
2023-07-21 17:00:00+00:00,1,1965.0
2023-07-24 04:00:00+00:00,-1,1961.85
2023-07-24 05:00:00+00:00,1,1962.0
2023-07-24 08:30:00+00:00,-1,1964.25
2023-07-24 09:30:00+00:00,1,1965.1
2023-07-24 18:00:00+00:00,-1,1961.25
2023-07-25 01:00:00+00:00,1,1956.65
2023-07-25 10:30:00+00:00,-1,1962.75
2023-07-25 15:00:00+00:00,1,1962.4
2023-07-25 17:00:00+00:00,-1,1964.45
2023-07-26 06:00:00+00:00,1,1964.95
2023-07-26 13:30:00+00:00,-1,1971.6
2023-07-26 15:30:00+00:00,1,1971.6
2023-07-26 16:30:00+00:00,-1,1972.75
2023-07-27 01:30:00+00:00,1,1973.95
2023-07-27 12:30:00+00:00,-1,2015.65
2023-07-27 17:30:00+00:00,1,1983.65
